stamp_sec,ego_x,ego_y,ego_yaw_deg,target_truth_x,target_truth_y,baseline_scan_id,wall_beam_count,dynamic_beam_count,cluster_count,target_detected,detected_local_x,detected_local_y,detected_world_x,detected_world_y,confidence,lock_frames
1784573314.199213,-11.839300,9.356600,-123.327459,-12.948000,7.766400,194,1081,27,1,1,1.778902,-0.069899,-12.875074,7.908653,0.979388,7
1784573314.225529,-11.965000,9.167100,-123.829680,-13.071100,7.603000,195,1081,27,1,1,1.778936,-0.062110,-13.006974,7.723923,0.979856,7
1784573314.362389,-12.079400,8.997500,-124.225227,-13.208900,7.422200,196,1081,28,1,1,1.780766,-0.058236,-13.129139,7.557858,0.976195,7
1784573314.393334,-12.196800,8.825900,-124.616015,-13.333700,7.260100,197,1081,27,1,1,1.779192,-0.054257,-13.252165,7.392487,0.979608,7
1784573314.531887,-12.380600,8.562100,-125.153832,-13.461300,7.095900,198,1081,27,1,1,1.778999,-0.054293,-13.449291,7.138835,0.980209,7
1784573314.560747,-12.498800,8.395100,-125.457595,-13.660000,6.843200,199,1081,27,1,1,1.778974,-0.054299,-13.575012,6.977544,0.980295,7
1784573314.683110,-12.688200,8.131300,-125.959536,-13.787400,6.683100,201,1081,27,1,1,1.778951,-0.054307,-13.776782,6.723251,0.980409,7
1784573314.710787,-12.858800,7.897900,-126.392690,-13.991100,6.430000,202,1081,28,1,1,1.778935,-0.054325,-13.958001,6.498144,0.980251,7
1784573314.818121,-12.980500,7.733400,-126.693154,-14.173900,6.206100,203,1081,27,1,1,1.778942,-0.054334,-14.087038,6.339427,0.980138,7
1784573314.842230,-13.118800,7.548900,-127.026010,-14.304100,6.048300,204,1081,27,1,1,1.778962,-0.054344,-14.233438,6.161369,0.980018,7
1784573314.951821,-13.244300,7.383200,-127.308363,-14.451800,5.871200,205,1081,27,1,1,1.778960,-0.054348,-14.365763,6.001183,0.980007,7
1784573315.048776,-13.380500,7.205200,-127.616834,-14.585600,5.712100,206,1081,27,1,1,1.778995,-0.054357,-14.509416,5.829218,0.979946,7
1784573315.076473,-13.513700,7.033200,-127.906633,-14.730100,5.540800,207,1081,27,1,1,1.777968,-0.054346,-14.648922,5.663749,0.979664,7
1784573315.180986,-13.702100,6.792900,-128.326263,-14.856300,5.388600,208,1081,28,1,1,1.714399,-0.041318,-14.797679,5.473591,0.976993,7
1784573315.207033,-13.843500,6.614900,-128.636893,-14.977100,5.211900,210,1081,30,1,1,1.594993,-0.000393,-14.839693,5.369267,0.973653,7
1784573315.319707,-13.975700,6.450200,-128.928759,-15.044000,5.082900,210,1081,30,1,1,1.531979,0.029575,-14.915317,5.239847,0.970443,7
1784573315.344614,-14.125100,6.266200,-129.253744,-15.095400,4.958700,211,1081,31,1,1,1.466101,0.069864,-14.998685,5.086716,0.967920,7
1784573315.451665,-14.257000,6.105500,-129.546853,-15.140500,4.814800,212,1081,34,1,1,1.329283,0.159428,-14.980431,4.978976,0.958136,7
1784573315.477000,-14.395900,5.938000,-129.840481,-15.169000,4.685700,213,1081,36,1,1,1.254458,0.217498,-15.032569,4.835448,0.953638,7
1784573315.588198,-14.535600,5.771100,-130.062769,-15.187400,4.548400,214,1081,37,1,1,1.177146,0.276211,-15.081847,4.692407,0.951095,7
1784573315.655092,-14.682200,5.597400,-130.272106,-15.193900,4.410100,215,1081,41,0,0,nan,nan,nan,nan,0.875008,7
1784573315.750456,-14.810200,5.443300,-128.060264,-15.188200,4.265600,217,1081,44,0,0,nan,nan,nan,nan,0.805007,7
1784573315.777120,-14.901500,5.316100,-122.405125,-15.170500,4.126100,219,1081,80,1,0,nan,nan,nan,nan,0.740606,7
1784573315.882753,-14.990300,5.155200,-115.907259,-15.086000,3.817300,220,1081,123,0,0,nan,nan,nan,nan,0.681358,7
1784573315.908027,-15.046400,5.024100,-110.857384,-15.086000,3.817300,221,1081,178,0,0,nan,nan,nan,nan,0.626849,7
1784573316.015865,-15.090600,4.888500,-105.806855,-15.029500,3.686200,222,1081,285,0,0,nan,nan,nan,nan,0.576701,7
1784573316.040855,-15.122700,4.749600,-100.762665,-14.962000,3.560300,222,1081,266,0,0,nan,nan,nan,nan,0.550000,7
1784573316.145756,-15.141100,4.622800,-96.234518,-14.884300,3.440400,222,1081,240,0,0,nan,nan,nan,nan,0.550000,7
1784573316.171149,-15.149600,4.486700,-91.434796,-14.806100,3.338500,223,1081,193,0,0,nan,nan,nan,nan,0.550000,7
1784573316.272405,-15.147000,4.354400,-86.802267,-14.714800,3.236600,223,1081,126,0,0,nan,nan,nan,nan,0.550000,7
1784573316.298834,-15.133400,4.220700,-82.097172,-14.619000,3.144800,224,1081,95,1,0,nan,nan,nan,nan,0.550000,7
1784573316.401381,-15.110800,4.096600,-77.715764,-14.514900,3.059100,225,1081,62,1,0,nan,nan,nan,nan,0.000000,0
1784573316.427186,-15.076300,3.966600,-73.081638,-14.411600,2.985800,227,1081,160,0,0,nan,nan,nan,nan,0.000000,0
1784573316.529539,-15.033000,3.843600,-68.621959,-14.296300,2.915500,227,1081,68,1,1,1.648495,-1.065417,-15.424203,1.920163,0.522769,1
1784573316.596272,-14.978500,3.720700,-64.035433,-14.180000,2.855100,228,1081,49,0,0,nan,nan,nan,nan,0.550000,1
1784573316.622067,-14.912200,3.598800,-59.389521,-14.056000,2.801100,229,1081,128,0,0,nan,nan,nan,nan,0.550000,1
1784573316.722329,-14.838600,3.486000,-54.913581,-13.924600,2.754100,230,1081,52,0,0,nan,nan,nan,nan,0.550000,1
1784573316.747902,-14.760500,3.384000,-50.663288,-13.794400,2.716800,231,1080,73,0,0,nan,nan,nan,nan,0.550000,1
1784573316.851090,-14.673600,3.286400,-46.440193,-13.668200,2.688800,232,1076,132,1,0,nan,nan,nan,nan,0.550000,1
1784573316.921472,-14.573600,3.190000,-41.975672,-13.538400,2.667800,233,1072,143,0,0,nan,nan,nan,nan,0.550000,1
1784573316.990116,-14.461500,3.097600,-37.454753,-13.399200,2.653300,234,1069,48,0,0,nan,nan,nan,nan,0.550000,1
1784573317.059963,-14.349300,3.018700,-33.268711,-13.253000,2.646600,235,1068,88,3,0,nan,nan,nan,nan,0.550000,1
1784573317.126740,-14.224500,2.943900,-29.044921,-13.114800,2.647300,236,1066,108,2,0,nan,nan,nan,nan,0.550000,1
1784573317.197855,-14.096300,2.879300,-24.907541,-12.968400,2.655000,237,1061,49,0,0,nan,nan,nan,nan,0.550000,1
1784573317.222253,-13.965700,2.824600,-20.977820,-12.824500,2.669200,238,1062,54,0,0,nan,nan,nan,nan,0.550000,1
1784573317.325429,-13.833600,2.779400,-17.225060,-12.683200,2.689300,238,1057,63,0,0,nan,nan,nan,nan,0.550000,1
1784573317.349442,-13.706900,2.744900,-13.696840,-12.544800,2.714000,240,1052,50,0,0,nan,nan,nan,nan,0.000000,0
1784573317.452517,-13.576200,2.717500,-10.366000,-12.415400,2.741600,241,1057,50,0,0,nan,nan,nan,nan,0.000000,0
1784573317.476558,-13.444100,2.697700,-7.090483,-12.270600,2.776400,242,1055,48,0,0,nan,nan,nan,nan,0.000000,0
1784573317.584811,-13.315100,2.685400,-4.176430,-12.097100,2.824700,242,1046,46,0,0,nan,nan,nan,nan,0.000000,0
1784573317.608778,-13.166800,2.679300,-0.897889,-11.911000,2.884700,244,1062,42,0,0,nan,nan,nan,nan,0.000000,0
1784573317.711667,-13.032700,2.680500,1.577249,-11.695300,2.962500,245,1081,40,1,1,1.147126,0.283043,-11.893800,2.995010,0.680000,1
1784573317.735139,-12.900800,2.687100,3.927295,-11.502200,3.038900,246,1081,40,1,1,1.204923,0.291805,-11.718692,3.060745,0.818739,2
1784573317.840357,-12.769200,2.699000,6.094766,-11.313600,3.118100,247,1081,38,1,1,1.323675,0.299314,-11.484786,3.137161,0.959616,3
1784573317.864114,-12.631900,2.716700,8.333964,-11.126500,3.201000,248,1081,34,1,1,1.384910,0.297287,-11.304704,3.211580,0.960859,4
1784573317.972799,-12.501400,2.738300,10.196400,-10.932100,3.291100,249,1081,32,1,1,1.444124,0.296907,-11.132643,3.286161,0.967161,5
1784573317.998275,-12.359400,2.766700,12.188225,-10.747800,3.380000,249,1081,31,1,1,1.503738,0.298999,-10.952683,3.376434,0.970128,6
1784573318.100992,-12.216700,2.799400,14.171054,-10.547300,3.480000,250,1081,37,2,1,1.617646,0.281488,-10.717194,3.468351,0.971464,7
1784573318.127551,-12.046000,2.844800,16.332042,-10.365300,3.573500,250,1081,39,2,1,1.649826,0.261241,-10.536210,3.559436,0.974722,7
1784573318.223557,-11.862500,2.901400,18.150969,-10.184200,3.668900,251,1081,35,2,1,1.663193,0.237357,-10.356011,3.645067,0.977945,7
1784573318.246796,-11.670200,2.967300,19.987994,-10.009900,3.763000,252,1081,32,1,1,1.669907,0.219824,-10.176022,3.744696,0.974082,7
1784573318.353618,-11.479100,3.039400,21.572291,-9.830800,3.862000,253,1081,36,2,1,1.676436,0.176133,-9.984851,3.819579,0.974592,7
1784573318.377893,-11.274800,3.123100,23.207130,-9.652800,3.962800,254,1081,31,1,1,1.677387,0.157771,-9.795307,3.929090,0.978145,7
1784573318.481667,-11.090500,3.204000,24.366046,-9.462000,4.074100,255,1081,29,1,1,1.680296,0.139541,-9.617440,4.024343,0.974411,7
1784573318.508122,-10.901900,3.291300,25.470895,-9.289400,4.177800,255,1081,43,2,1,1.680109,0.128455,-9.440333,4.129805,0.977904,7
1784573318.607167,-10.717700,3.380500,26.293953,-9.112700,4.287200,257,1081,28,1,1,1.681231,0.113783,-9.260823,4.227256,0.977822,7
1784573318.630208,-10.531900,3.473500,27.010933,-8.940400,4.397500,258,1081,28,1,1,1.681235,0.113787,-9.085732,4.338426,0.977894,7
1784573318.733899,-10.350000,3.567300,27.660258,-8.767100,4.512200,258,1081,28,1,1,1.681253,0.113774,-8.913705,4.448556,0.977760,7
1784573318.757942,-10.169200,3.663100,28.296494,-8.598400,4.627900,259,1081,29,1,1,1.682168,0.117546,-8.743761,4.564005,0.974516,7
1784573318.865255,-9.992400,3.759400,28.899386,-8.431500,4.746300,261,1081,29,1,1,1.681627,0.124883,-8.580539,4.681416,0.974532,7
1784573318.894151,-9.808000,3.862300,29.528930,-8.269100,4.865400,261,1081,28,1,1,1.680192,0.128440,-8.409356,4.802161,0.977777,7
1784573318.994312,-9.610900,3.975400,30.298145,-8.100600,4.992500,262,1081,34,1,1,1.681167,0.132194,-8.226052,4.937686,0.974064,7
1784573319.019728,-9.434800,4.079600,31.047446,-7.920700,5.131500,263,1081,35,2,1,1.679766,0.135836,-8.065734,5.062311,0.978043,7
1784573319.116698,-9.265600,4.182700,31.844630,-7.758600,5.256300,264,1081,31,1,1,1.670520,0.124093,-7.911997,5.169511,0.973893,7
1784573319.142400,-9.095200,4.290000,32.667454,-7.611800,5.365500,265,1081,31,1,1,1.635134,0.114489,-7.780512,5.268962,0.974450,7
1784573319.245623,-8.934500,4.394400,33.493559,-7.486600,5.451000,266,1081,33,1,1,1.584265,0.090122,-7.663039,5.343823,0.968599,7
1784573319.272986,-8.759300,4.512000,34.401897,-7.378800,5.516900,266,1081,32,1,1,1.526424,0.063573,-7.535774,5.426875,0.965426,7
1784573319.377906,-8.575300,4.640000,35.388990,-7.259100,5.581200,268,1081,36,1,1,1.404644,-0.005702,-7.426877,5.448816,0.963685,7
1784573319.404309,-8.396200,4.769100,36.352201,-7.128500,5.641100,269,1081,37,1,1,1.341715,-0.049288,-7.286383,5.524702,0.961074,7
1784573319.504114,-8.237300,4.887400,37.112522,-6.996000,5.691000,269,1081,36,1,1,1.277204,-0.097135,-7.160182,5.580582,0.955563,7
1784573319.527555,-8.066900,5.017500,37.680729,-6.874600,5.728000,270,1081,42,1,1,1.210897,-0.145296,-7.019747,5.642683,0.949419,7
1784573319.636334,-7.902500,5.144700,37.729877,-6.740900,5.759500,272,1081,48,0,0,nan,nan,nan,nan,0.873465,7
1784573319.663042,-7.732900,5.275800,37.667031,-6.609400,5.781700,272,1081,44,0,0,nan,nan,nan,nan,0.803588,7
1784573319.762910,-7.580700,5.391400,35.905216,-6.472700,5.795800,273,1081,51,0,0,nan,nan,nan,nan,0.739301,7
1784573319.789326,-7.452300,5.480800,33.037310,-6.339400,5.801100,275,1081,52,0,0,nan,nan,nan,nan,0.680157,7
1784573319.892569,-7.338100,5.550700,29.987751,-6.204000,5.798200,275,1081,49,0,0,nan,nan,nan,nan,0.625744,7
1784573319.919291,-7.222100,5.612400,26.349741,-6.073000,5.787500,276,1081,44,1,1,0.881049,-0.355488,-6.274808,5.684899,0.883137,7
1784573320.020513,-7.096900,5.668700,22.466730,-5.942700,5.769500,277,1081,37,1,1,0.892906,-0.340258,-6.141736,5.695489,0.907082,7
1784573320.047439,-6.970100,5.715700,18.657024,-5.807400,5.743000,278,1081,33,1,1,0.888376,-0.349494,-6.016604,5.668765,0.886038,7
1784573320.146243,-6.848500,5.752100,15.088840,-5.675800,5.709600,279,1081,72,0,0,nan,nan,nan,nan,0.815155,7
1784573320.172368,-6.716700,5.782600,11.292890,-5.554000,5.671900,280,1081,76,1,0,nan,nan,nan,nan,0.749942,7
1784573320.272441,-6.589300,5.803500,7.762490,-5.426200,5.625300,281,1081,77,0,0,nan,nan,nan,nan,0.689947,7
1784573320.298971,-6.456700,5.816800,4.112556,-5.306500,5.575200,282,1081,55,0,0,nan,nan,nan,nan,0.634751,7
1784573320.407252,-6.323400,5.821800,0.582000,-5.185200,5.518100,282,1081,67,0,0,nan,nan,nan,nan,0.583971,7
1784573320.477724,-6.175400,5.817900,-3.234972,-5.066300,5.455900,283,1081,57,0,0,nan,nan,nan,nan,0.550000,7
1784573320.503475,-6.032100,5.804800,-6.837110,-4.936900,5.381900,285,1081,48,0,0,nan,nan,nan,nan,0.550000,7
1784573320.611634,-5.906300,5.785700,-10.019835,-4.799200,5.297000,285,1081,46,0,0,nan,nan,nan,nan,0.550000,7
1784573320.674459,-5.759200,5.754500,-13.581187,-4.655600,5.200000,286,1081,44,0,0,nan,nan,nan,nan,0.550000,7
1784573320.749353,-5.622100,5.716900,-16.760182,-4.472700,5.063900,287,1081,42,0,0,nan,nan,nan,nan,0.550000,7
1784573320.773911,-5.483400,5.670300,-20.021590,-4.300400,4.927200,288,1081,38,1,1,1.198809,-0.346394,-4.475639,4.934399,0.952336,7
1784573320.878704,-5.356900,5.620300,-22.787369,-4.126100,4.781500,289,1081,36,1,1,1.261790,-0.340842,-4.325607,4.817354,0.957206,7
1784573320.945692,-5.236700,5.566100,-25.434047,-3.966900,4.642800,291,1081,41,1,1,1.324635,-0.336287,-4.184874,4.693513,0.959868,7
1784573320.968895,-5.105800,5.499800,-28.003658,-3.814400,4.506500,292,1081,37,1,1,1.436722,-0.308631,-3.982204,4.552723,0.967956,7
1784573321.072534,-4.995900,5.438500,-30.015875,-3.660800,4.369500,292,1081,32,1,1,1.462662,-0.281081,-3.870008,4.463433,0.967663,7
1784573321.100763,-4.879300,5.367900,-32.144499,-3.550400,4.282100,293,1081,32,1,1,1.472652,-0.243367,-3.761877,4.378305,0.966719,7
1784573321.200763,-4.759100,5.289900,-34.210776,-3.435700,4.207400,294,1081,31,1,1,1.477204,-0.194810,-3.647019,4.298255,0.969249,7
1784573321.224952,-4.612300,5.187300,-36.375216,-3.321100,4.144900,295,1081,33,1,1,1.435864,-0.069521,-3.497445,4.279756,0.962220,7
1784573321.332021,-4.449500,5.064300,-37.945479,-3.198300,4.090300,296,1081,33,1,1,1.380737,-0.006699,-3.364775,4.209986,0.952535,7
1784573321.359072,-4.285500,4.933400,-39.466469,-3.071500,4.045800,297,1081,35,1,1,1.315861,0.062468,-3.229953,4.145229,0.949606,7
1784573321.456844,-4.123900,4.797900,-40.600227,-2.941500,4.011800,299,1081,50,1,1,1.170538,0.202789,-3.103177,4.190111,0.915364,7
1784573321.480520,-3.967100,4.661600,-41.542058,-2.809100,3.988400,300,1081,57,1,1,1.089610,0.278269,-2.967021,4.147280,0.925294,7
1784573321.583230,-3.814400,4.525400,-41.972222,-2.546900,3.973800,300,1081,78,0,0,nan,nan,nan,nan,0.851270,7
1784573321.645012,-3.674300,4.401300,-40.257102,-2.546900,3.973800,301,1081,61,0,0,nan,nan,nan,nan,0.783169,7
1784573321.668527,-3.556000,4.308300,-35.002498,-2.416600,3.981700,302,1081,86,0,0,nan,nan,nan,nan,0.720515,7
1784573321.779377,-3.445700,4.237900,-30.521886,-2.287300,3.999300,304,1081,201,0,0,nan,nan,nan,nan,0.662874,7
1784573321.807728,-3.321100,4.171900,-25.725159,-2.161600,4.026100,304,1081,92,0,0,nan,nan,nan,nan,0.609844,7
1784573321.903408,-3.203300,4.121200,-21.298413,-2.026500,4.066000,305,1081,93,0,0,nan,nan,nan,nan,0.561056,7
1784573321.926702,-3.076000,4.078000,-16.662363,-1.906400,4.111700,306,1079,59,0,0,nan,nan,nan,nan,0.550000,7
1784573322.028334,-2.953700,4.047000,-12.330060,-1.784200,4.168800,307,1075,96,0,0,nan,nan,nan,nan,0.550000,7
1784573322.054336,-2.827300,4.024900,-7.934670,-1.673700,4.230600,308,1074,95,0,0,nan,nan,nan,nan,0.550000,7
1784573322.158378,-2.691300,4.012200,-3.298505,-1.566000,4.301000,309,1073,95,0,0,nan,nan,nan,nan,0.550000,7
1784573322.223274,-2.558900,4.010300,1.194648,-1.456800,4.384000,309,1072,63,0,0,nan,nan,nan,nan,0.550000,7
1784573322.326878,-2.418400,4.019600,5.907390,-1.356900,4.471800,311,1068,95,0,0,nan,nan,nan,nan,0.000000,0
1784573322.355955,-2.285200,4.039200,10.377704,-1.257600,4.572400,312,1066,95,0,0,nan,nan,nan,nan,0.000000,0
1784573322.453355,-2.088100,4.088200,17.038150,-1.169400,4.675000,313,1064,93,0,0,nan,nan,nan,nan,0.000000,0
1784573322.520386,-1.957300,4.134600,21.572784,-1.049500,4.840200,314,1063,93,0,0,nan,nan,nan,nan,0.000000,0
1784573322.544078,-1.832200,4.190300,25.964623,-0.977000,4.959400,315,1061,89,0,0,nan,nan,nan,nan,0.000000,0
1784573322.651585,-1.713500,4.254300,30.217882,-0.913200,5.081400,316,1060,88,0,0,nan,nan,nan,nan,0.000000,0
1784573322.752252,-1.601600,4.325800,34.405353,-0.857600,5.205200,316,1059,67,0,0,nan,nan,nan,nan,0.000000,0
1784573322.781691,-1.483600,4.414300,38.873705,-0.810000,5.330000,318,1057,86,0,0,nan,nan,nan,nan,0.000000,0
1784573322.883158,-1.342800,4.540600,44.478007,-0.765000,5.471400,318,1055,66,0,0,nan,nan,nan,nan,0.000000,0
1784573322.949950,-1.243000,4.646700,48.569682,-0.718800,5.656100,320,1054,88,0,0,nan,nan,nan,nan,0.000000,0
1784573323.016823,-1.153300,4.756300,52.419754,-0.691600,5.800300,321,1052,81,0,0,nan,nan,nan,nan,0.000000,0
1784573323.119978,-1.068800,4.875200,56.389572,-0.671300,5.941400,321,1052,52,1,1,3.032258,4.852333,-3.431437,10.086502,0.566655,1
1784573323.149009,-0.994600,4.996000,60.077104,-0.656600,6.087400,323,1048,57,1,0,nan,nan,nan,nan,0.550000,1
1784573323.303122,-0.907500,5.164700,64.875929,-0.648200,6.229800,324,1048,50,0,0,nan,nan,nan,nan,0.550000,1
1784573323.331509,-0.833900,5.342000,69.635952,-0.645200,6.420800,325,1046,56,1,0,nan,nan,nan,nan,0.550000,1
1784573323.429201,-0.774200,5.526800,74.154383,-0.651600,6.613800,327,1045,58,1,0,nan,nan,nan,nan,0.550000,1
1784573323.452557,-0.740600,5.660600,77.287744,-0.668700,6.833800,328,1037,95,0,0,nan,nan,nan,nan,0.550000,1
1784573323.598130,-0.715700,5.785800,79.909928,-0.693800,7.027600,329,1042,44,0,0,nan,nan,nan,nan,0.550000,1
1784573323.626822,-0.694400,5.928700,82.779679,-0.727300,7.219500,330,1041,42,0,0,nan,nan,nan,nan,0.550000,1
1784573323.722154,-0.676100,6.129000,86.373340,-0.773900,7.437800,331,1036,38,1,0,nan,nan,nan,nan,0.550000,1
1784573323.746616,-0.670400,6.267300,88.657788,-0.852700,7.739000,332,1034,36,1,0,nan,nan,nan,nan,0.550000,1
1784573323.882201,-0.669800,6.399600,90.579739,-0.914700,7.944100,333,1032,35,1,0,nan,nan,nan,nan,0.550000,1
1784573323.907099,-0.677500,6.605100,93.483406,-0.979200,8.138200,334,1031,32,1,0,nan,nan,nan,nan,0.550000,1
1784573324.011892,-0.688200,6.751100,95.337121,-1.087900,8.437200,335,1026,30,1,0,nan,nan,nan,nan,0.000000,0
1784573324.036017,-0.707600,6.932700,97.571456,-1.162700,8.627700,336,1029,30,1,1,1.579136,0.267683,-1.181021,8.462798,0.705024,1
1784573324.145809,-0.738200,7.138800,99.592136,-1.242600,8.823100,337,1032,49,2,1,1.593498,0.234407,-1.234860,8.670959,0.853994,2
1784573324.171388,-0.777600,7.351600,101.674406,-1.326400,9.020400,338,1034,48,1,1,1.601827,0.207170,-1.304614,8.878369,0.990000,3
1784573324.274147,-0.824600,7.563800,103.525441,-1.414300,9.219400,339,1040,18,1,1,1.607892,0.172408,-1.368276,9.086777,0.990000,4
1784573324.338401,-0.876500,7.768300,105.246523,-1.504900,9.417300,340,1038,10,0,0,nan,nan,nan,nan,0.910800,4
1784573324.362617,-0.933300,7.968100,106.688395,-1.595200,9.608100,340,1044,11,0,0,nan,nan,nan,nan,0.837936,4
1784573324.495999,-0.992800,8.160400,107.888917,-1.686400,9.794900,341,1046,9,0,0,nan,nan,nan,nan,0.770901,4
1784573324.520379,-1.091600,8.452600,109.698079,-1.777200,9.974600,343,1043,0,0,0,nan,nan,nan,nan,0.709229,4
1784573324.622158,-1.159700,8.638600,110.700330,-1.921500,10.247200,344,1048,1,0,0,nan,nan,nan,nan,0.652491,4
1784573324.646063,-1.234600,8.832500,111.695514,-2.017500,10.420500,344,1046,1,0,0,nan,nan,nan,nan,0.600291,4
1784573324.754415,-1.311500,9.022100,112.638544,-2.121300,10.600500,345,1049,8,0,0,nan,nan,nan,nan,0.552268,4
1784573324.780624,-1.395400,9.219300,113.600065,-2.226400,10.776100,346,1048,11,0,0,nan,nan,nan,nan,0.550000,4
1784573324.881429,-1.479900,9.409200,114.500328,-2.338800,10.958600,347,1045,13,0,0,nan,nan,nan,nan,0.550000,4
1784573324.908900,-1.567400,9.597800,115.438095,-2.449800,11.134400,348,1047,19,1,1,1.605586,0.190104,-2.428730,10.966068,0.990000,5
1784573325.009526,-1.663700,9.796500,116.457246,-2.560900,11.310000,349,1045,20,1,1,1.607304,0.179649,-2.540636,11.155427,0.990000,6
1784573325.034199,-1.754700,9.976100,117.399010,-2.781900,11.669700,350,1044,22,1,1,1.610048,0.165790,-2.642811,11.329244,0.990000,7
1784573325.140547,-1.854800,10.165600,118.462394,-2.781900,11.669700,351,1040,23,1,1,1.613424,0.127095,-2.735461,11.523439,0.990000,7
1784573325.165774,-1.960000,10.356000,119.548517,-2.890700,11.854400,352,1039,24,1,1,1.615577,0.102507,-2.845914,11.710900,0.987203,7
1784573325.265075,-2.055600,10.522100,120.483147,-2.998200,12.043500,352,1034,20,1,1,1.617321,0.088436,-2.952255,11.871010,0.990000,7
1784573325.331919,-2.162300,10.700400,121.488675,-3.090200,12.211600,353,1034,23,1,1,1.618978,0.049674,-3.050300,12.055027,0.988499,7
1784573325.401815,-2.278600,10.888100,122.146683,-3.186900,12.395500,355,1026,18,1,1,1.619151,-0.003415,-3.137240,12.260834,0.990000,7
1784573325.470875,-2.396700,11.074800,122.476708,-3.285900,12.592900,355,1022,14,0,0,nan,nan,nan,nan,0.910800,7
1784573325.539881,-2.522300,11.272000,122.495728,-3.381000,12.792200,356,1018,15,1,1,1.620739,-0.042314,-3.357331,12.661715,0.984744,7
1784573325.608612,-2.639100,11.455600,122.437232,-3.477300,13.005200,358,1018,12,0,0,nan,nan,nan,nan,0.905964,7
1784573325.705679,-2.757000,11.642400,121.933686,-3.563200,13.205100,358,1018,18,0,0,nan,nan,nan,nan,0.833487,7
1784573325.733759,-2.871100,11.827600,121.158727,-3.646600,13.409600,359,1020,6,0,0,nan,nan,nan,nan,0.766808,7
1784573325.837170,-3.019900,12.079200,119.821025,-3.725700,13.612200,361,1022,5,0,0,nan,nan,nan,nan,0.705464,7
1784573325.863346,-3.131300,12.277300,118.708096,-3.827900,13.886100,362,1021,43,1,0,nan,nan,nan,nan,0.649027,7
1784573325.963848,-3.226700,12.454600,117.614048,-3.904500,14.100100,363,1029,0,0,0,nan,nan,nan,nan,0.597104,7
1784573325.990691,-3.325800,12.648200,116.363627,-3.970400,14.290400,364,1031,1,0,0,nan,nan,nan,nan,0.550000,7
1784573326.094392,-3.410900,12.823500,115.241542,-4.040200,14.496500,365,1034,7,0,0,nan,nan,nan,nan,0.550000,7
1784573326.122097,-3.501900,13.021000,114.030948,-4.101700,14.681500,366,1038,18,1,1,1.610270,-0.187115,-3.986753,14.567900,0.990000,7
1784573326.247571,-3.582400,13.205500,112.945200,-4.170300,14.888000,367,1042,24,1,1,1.613752,-0.151933,-4.071611,14.750800,0.987229,7
1784573326.276742,-3.663200,13.400500,111.853791,-4.234100,15.079000,368,1044,28,1,1,1.615850,-0.116569,-4.156491,14.943621,0.978532,7
1784573326.369698,-3.769200,13.672900,110.556855,-4.301900,15.278900,369,1048,29,1,1,1.618975,-0.077795,-4.264840,15.216102,0.975831,7
1784573326.396287,-3.839900,13.864900,109.731932,-4.397600,15.555100,370,1051,30,1,1,1.620878,-0.060217,-4.330460,15.410935,0.971920,7
1784573326.496717,-3.904800,14.048600,109.137906,-4.466600,15.747700,371,1054,30,1,1,1.621451,-0.038999,-4.399538,15.593222,0.971927,7
1784573326.520596,-3.971400,14.242100,108.743524,-4.534100,15.930500,372,1059,30,1,1,1.621692,-0.003564,-4.489128,15.778933,0.971622,7
1784573326.657143,-4.042000,14.451400,108.528345,-4.607200,16.121600,373,1062,29,1,1,1.620321,0.006964,-4.563498,15.985522,0.975305,7
1784573326.686799,-4.107800,14.648600,108.368885,-4.689100,16.326600,374,1065,30,1,1,1.621058,0.024719,-4.642109,16.179271,0.971475,7
1784573326.790364,-4.207100,14.947500,108.430193,-4.769300,16.518400,375,1070,30,1,1,1.619733,0.052953,-4.769414,16.467415,0.971699,7
1784573326.892910,-4.275300,15.150800,108.743678,-4.896900,16.806300,376,1076,30,1,1,1.617956,0.063433,-4.855275,16.662565,0.975141,7
1784573326.920805,-4.348100,15.362700,109.255465,-4.988300,17.000200,377,1081,36,1,1,1.617429,0.081081,-4.958042,16.862907,0.971687,7
1784573327.024363,-4.451500,15.653400,110.011591,-5.088000,17.200800,379,1081,35,2,1,1.614558,0.098586,-5.096652,17.136740,0.974961,7
1784573327.050609,-4.529000,15.863700,110.553799,-5.232200,17.473500,379,1081,35,2,1,1.614668,0.109159,-5.198099,17.337259,0.970885,7
1784573327.149899,-4.601600,16.054900,111.161339,-5.342300,17.668600,380,1081,33,2,1,1.613037,0.123243,-5.298832,17.514675,0.971660,7
1784573327.174086,-4.680100,16.254400,111.910336,-5.446800,17.844400,381,1081,32,2,1,1.610735,0.133700,-5.405197,17.698899,0.975300,7
1784573327.281036,-4.756300,16.440800,112.738499,-5.560200,18.026300,382,1081,32,1,1,1.609609,0.151322,-5.518016,17.866818,0.971708,7
1784573327.308516,-4.839200,16.634900,113.655649,-5.670200,18.194800,383,1081,31,1,1,1.608669,0.158323,-5.629680,18.044873,0.971637,7
1784573327.411048,-4.923900,16.824600,114.663506,-5.789200,18.369100,384,1081,31,1,1,1.607751,0.165320,-5.745035,18.216696,0.971625,7
1784573327.436486,-5.016300,17.021600,115.776071,-5.910000,18.538200,385,1081,31,1,1,1.607859,0.165218,-5.864265,18.397631,0.970587,7
