logger_timestamp_nanoseconds,x_m,y_m,velocity_mps,acceleration_mps2,steering_command,throttle_command,steering_feedback,throttle_feedback
1787009919307687324,-21.606010,14.206930,1.619692,0.006382,-0.268173,0.065000,-0.152400,0.065000
1787009919357547613,-21.608820,14.315430,1.620085,0.001153,-0.268173,0.065000,-0.149200,0.065000
1787009919407581593,-21.608820,14.315430,1.620085,0.001153,-0.260726,0.065000,-0.149200,0.065000
1787009919457880764,-21.606990,14.425570,1.620099,0.015499,-0.260726,0.065000,-0.149200,0.065000
1787009919507594871,-21.600540,14.535620,1.621339,0.013415,-0.246534,0.065000,-0.140300,0.065000
1787009919557579014,-21.589750,14.645370,1.621784,0.004755,-0.246534,0.065000,-0.136700,0.065000
1787009919607595363,-21.589750,14.645370,1.621784,0.004755,-0.240434,0.065000,-0.136700,0.065000
1787009919657801170,-21.575420,14.749810,1.621812,0.013182,-0.240434,0.065000,-0.136700,0.065000
1787009919707582351,-21.556960,14.855300,1.622701,0.011055,-0.227397,0.065000,-0.129300,0.065000
1787009919757554548,-21.535500,14.956930,1.623158,0.011071,-0.227397,0.065000,-0.125700,0.065000
1787009919807491653,-21.510600,15.057780,1.623127,0.034282,-0.220899,0.065000,-0.125700,0.065000
1787009919857558982,-21.483760,15.153130,1.623920,0.032781,-0.220899,0.065000,-0.118900,0.065000
1787009919907737556,-21.453540,15.249190,1.624222,0.004254,-0.204587,0.065000,-0.115700,0.065000
1787009919957615134,-21.453540,15.249190,1.624222,0.004254,-0.204587,0.065000,-0.115700,0.065000
1787009920007551802,-21.419320,15.347350,1.624204,0.017612,-0.204587,0.065000,-0.115700,0.065000
1787009920057552980,-21.419320,15.347350,1.624204,0.017612,-0.204587,0.065000,-0.115700,0.065000
1787009920107846360,-21.379630,15.450410,1.624222,0.002408,-0.193671,0.065000,-0.115700,0.065000
1787009920157639015,-21.379630,15.450410,1.624222,0.002408,-0.193671,0.065000,-0.115700,0.065000
1787009920207547145,-21.335320,15.555180,1.625065,0.010994,-0.187140,0.065000,-0.107300,0.065000
1787009920257691473,-21.291930,15.649700,1.625047,0.015315,-0.187140,0.065000,-0.107300,0.065000
1787009920307508890,-21.219610,15.793470,1.625609,0.002432,-0.181987,0.065000,-0.101600,0.065000
1787009920357587590,-21.219610,15.793470,1.625609,0.002432,-0.181987,0.065000,-0.101600,0.065000
1787009920407643450,-21.166480,15.890430,1.625919,0.014921,-0.168876,0.100000,-0.097900,0.065000
1787009920457559957,-21.111520,15.984500,1.626159,0.015345,-0.168876,0.100000,-0.095300,0.065000
1787009920507494839,-21.048790,16.085290,1.626149,0.015345,-0.164623,0.100000,-0.095300,0.065000
1787009920557587154,-21.048790,16.085290,1.626149,0.012864,-0.164623,0.100000,-0.095300,0.065000
