time_sec,elapsed_sec,confidence,visible,avg_speed_mps,ips_x_m,ips_y_m,speed_mps,throttle_command,steering_command
1786466227.941095591,11.099911,0.000000,0,2.500930,-19.285000,17.663500,3.162558,0.130000,-0.083749
1786466227.991016150,11.149832,0.000000,0,2.511571,-19.080900,17.796300,3.586738,0.130000,-0.081375
1786466228.041003704,11.199819,0.000000,0,2.520077,-18.892600,17.911600,3.065639,0.130000,-0.081375
1786466228.091021061,11.249836,0.000000,0,2.508872,-18.892600,17.911600,3.065639,0.130000,-0.081965
1786466228.141126394,11.299942,0.000000,0,2.518428,-18.690300,18.028600,3.339271,0.130000,-0.081965
1786466228.191053391,11.349869,0.000000,0,2.527667,-18.487800,18.138900,3.392472,0.130000,-0.082251
1786466228.241034269,11.399850,0.000000,0,2.535667,-18.294300,18.238300,3.260036,0.130000,-0.082251
1786466228.291137934,11.449953,0.000000,0,2.524568,-18.294300,18.238300,3.260036,0.130000,-0.083617
1786466228.341032505,11.499848,0.000000,0,2.532811,-18.095600,18.334400,2.835536,0.130000,-0.083617
1786466228.391036034,11.549851,0.000000,0,2.543769,-17.864800,18.438600,3.594448,0.130000,-0.085335
1786466228.441085577,11.599901,0.000000,0,2.532795,-17.864800,18.438600,3.594448,0.130000,-0.085335
1786466228.491186619,11.650002,0.000000,0,2.541688,-17.652200,18.527800,3.550976,0.130000,-0.096885
1786466228.541173458,11.699989,0.000000,0,2.548866,-17.455700,18.604600,2.942358,0.130000,-0.096885
1786466228.591443777,11.750259,0.000000,0,2.537934,-17.455700,18.604600,2.942358,0.130000,-0.100370
1786466228.641116619,11.799932,0.000000,0,2.546534,-17.242000,18.681900,3.044012,0.130000,-0.100370
1786466228.691021204,11.849837,0.000000,0,2.556634,-17.007700,18.759300,3.425337,0.130000,-0.112768
1786466228.741009235,11.899825,0.000000,0,2.564716,-16.793000,18.823000,3.216913,0.130000,-0.112768
1786466228.791016102,11.949831,0.000000,0,2.553982,-16.793000,18.823000,3.216913,0.130000,-0.130485
1786466228.840996504,11.999812,0.000000,0,2.562549,-16.570100,18.881500,3.165064,0.130000,-0.130485
1786466228.891201019,12.050016,0.000000,0,2.570980,-16.345400,18.932100,3.514431,0.130000,-0.135244
1786466228.941213846,12.100029,0.000000,0,2.560354,-16.345400,18.932100,3.514431,0.130000,-0.135244
1786466228.991032839,12.149848,0.000000,0,2.568284,-16.125400,18.973400,3.062174,0.130000,-0.151980
1786466229.040954590,12.199770,0.000000,0,2.595526,-15.668500,19.030500,9.978855,0.130000,-0.151980
1786466229.091150045,12.249965,0.000000,0,2.584892,-15.668500,19.030500,9.978855,0.130000,-0.166240
