segment_id,world_x_m,world_y_m
0,-24.735771000000046,19.47689799999999
0,-24.775771000000045,19.436897999999992
0,-24.775771000000045,19.35689799999999
0,-24.815771000000044,19.31689799999999
0,-24.855771000000043,19.276897999999992
0,-24.895771000000043,19.23689799999999
0,-24.93577100000004,19.19689799999999
0,-24.93577100000004,19.116897999999992
0,-24.97577100000004,19.076897999999993
0,-25.01577100000004,19.03689799999999
0,-25.05577100000004,18.99689799999999
0,-25.09577100000004,18.956897999999992
0,-25.09577100000004,18.87689799999999
0,-25.135771000000037,18.83689799999999
0,-25.175771000000037,18.79689799999999
0,-25.175771000000037,18.716897999999993
0,-25.215771000000036,18.676897999999994
0,-25.255771000000035,18.63689799999999
0,-25.295771000000034,18.596897999999992
0,-25.335771000000033,18.556897999999993
0,-25.335771000000033,18.47689799999999
0,-25.375771000000032,18.436897999999992
0,-25.41577100000003,18.396897999999993
0,-25.41577100000003,18.31689799999999
0,-25.45577100000003,18.276897999999992
0,-25.49577100000003,18.236897999999993
0,-25.49577100000003,18.15689799999999
0,-25.53577100000003,18.116897999999992
0,-25.575771000000028,18.076897999999993
